0.567375	0.806
0.567625	0.81875
0.55525	0.8105
0.553875	0.798875
0.5435	0.81825
0.54525	0.832375
0.554625	0.820875
0.559375	0.830375
0.55375	0.84275
0.54975	0.853125
0.56025	0.856
0.5665	0.8635
0.579875	0.858125
0.57775	0.86825
0.56925	0.87375
0.558375	0.872875
0.548	0.8665
0.535625	0.8705
0.535375	0.85825
0.538375	0.847125
0.530375	0.83475
0.52325	0.8455
0.51375	0.841
0.50475	0.828125
0.51925	0.827375
0.517375	0.81525
0.50375	0.81275
0.489125	0.8085
0.488875	0.820125
0.489625	0.8345
0.499	0.844875
0.520875	0.85825
0.51875	0.87
0.507875	0.859875
0.49925	0.87175
0.485375	0.87725
0.497	0.890625
0.512625	0.885875
0.509375	0.90025
0.51225	0.919375
0.5115	0.932875
0.527875	0.926375
0.529375	0.93925
0.54175	0.934125
0.54375	0.9465
0.534875	0.95125
0.538625	0.9605
0.5385	0.968625
0.548125	0.95825
0.556625	0.954625
0.55375	0.94525
0.55375	0.935625
0.553125	0.926625
0.55375	0.91675
0.541	0.92225
0.535625	0.91025
0.5225	0.910875
0.526125	0.897125
0.52875	0.884
0.543125	0.88325
0.55625	0.8825
0.540375	0.89775
0.549625	0.906125
0.56075	0.906125
0.552875	0.893875
0.564	0.894125
0.56875	0.885375
0.5775	0.891375
0.58025	0.879625
0.587875	0.87025
0.5925	0.859375
0.60275	0.864625
0.60175	0.852625
0.611	0.85775
0.613875	0.848625
0.60675	0.841
0.59625	0.842875
0.586125	0.84775
0.57225	0.851625
0.566375	0.842625
0.578	0.83925
0.574375	0.83
0.58025	0.82
0.586625	0.833125
0.591625	0.821875
0.593125	0.810625
0.58125	0.806625
0.577375	0.796375
0.59225	0.796875
0.601375	0.798875
0.604375	0.808625
0.61375	0.799625
0.624625	0.801
0.63375	0.797
0.626625	0.788375
0.6095	0.79075
0.615375	0.78125
0.6055	0.768125
0.59425	0.76675
0.59775	0.78225
0.58625	0.785875
0.57525	0.782125
0.583125	0.773875
0.572375	0.76
0.5655	0.771625
0.548625	0.76775
0.554125	0.755125
0.550375	0.74075
0.5505	0.72525
0.534375	0.7345
0.534125	0.75025
0.535375	0.76425
0.519	0.761875
0.50475	0.76875
0.504625	0.75375
0.517875	0.74225
0.497	0.741125
0.50325	0.7265
0.52075	0.722125
0.5345	0.71675
0.546625	0.709625
0.560875	0.70675
0.548875	0.696375
0.560375	0.6915
0.567875	0.683
0.578125	0.675
0.5885	0.673625
0.598	0.673125
0.6045	0.6675
0.596625	0.663
0.604625	0.65825
0.612375	0.6625
0.626	0.663
0.619625	0.657625
0.611	0.654
0.61625	0.6495
0.62275	0.64925
0.628375	0.655
0.63075	0.647
0.624875	0.642125
0.61875	0.643375
0.6125	0.643375
0.607375	0.645875
0.605625	0.638375
0.6095	0.63375
0.61475	0.6365
0.620375	0.63625
0.6265	0.636
0.6255	0.631125
0.628625	0.626375
0.628875	0.620875
0.624375	0.61675
0.629375	0.614625
0.635125	0.615625
0.641375	0.616125
0.63925	0.61075
0.64425	0.607625
0.640875	0.603
0.642375	0.596125
0.6475	0.60125
0.654125	0.60275
0.655125	0.595625
0.661375	0.600375
0.6515	0.60875
0.64825	0.61375
0.656625	0.61625
0.65175	0.61975
0.646	0.6195
0.640625	0.6225
0.634875	0.6225
0.6355	0.627625
0.632125	0.6325
0.63725	0.6345
0.642	0.629375
0.6475	0.626125
0.65375	0.626
0.654625	0.63275
0.6495	0.638125
0.64725	0.6325
0.6425	0.637375
0.632	0.6395
0.63775	0.643375
0.64675	0.643
0.647625	0.64975
0.651375	0.655375
0.656125	0.660875
0.654875	0.668625
0.654625	0.675875
0.65125	0.683375
0.646625	0.67275
0.6415	0.666375
0.648	0.662375
0.642875	0.657125
0.6415	0.647625
0.635875	0.65225
0.635125	0.66
0.63275	0.667375
0.636625	0.674625
0.6405	0.68125
